,Title,id,rating
4069,Gothika,4970,R
4070,Strange Days,281,R
4071,The Woman in Red,5968,PG-13
4072,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,496,R
4073,Nine Lives,322240,PG
4074,Sheena,24264,PG
4075,Tom and Jerry: The Movie,22582,G
4076,The Young and Prodigious T.S. Spivet,157841,PG
4077,Bad Lieutenant: Port of Call - New Orleans,11699,R
4078,The Kitchen,487680,PG-13
4079,An American Werewolf in Paris,9406,R
4080,The Kitchen,487680,PG-13
4081,An American Werewolf in Paris,9406,R
4082,Barely Lethal,248574,PG-13
4083,Gia,14533,R
4084,Billy Lynn's Long Halftime Walk,293767,R
4085,Arthur Christmas,51052,PG
4086,Megan Leavey,424488,PG-13
4087,Witness,9281,R
4088,Neighbors 2: Sorority Rising,325133,R
4089,Triple Threat,449985,R
4090,Frailty,12149,R
4091,Paulie,36568,PG
4092,Polaroid,431075,PG-13
4093,The Professionals,22383,PG-13
4094,Patient Zero,295011,R
4095,Network,10774,R
4096,After Hours,10843,R
4097,Bill & Ted's Bogus Journey,1649,PG
4098,The Land Before Time XIV: Journey of the Brave,339526,G
4099,Silver Bullet,17898,R
4100,Northmen: A Viking Saga,286873,R
4101,The Last Legion,9703,PG-13
4102,Red Corner,9407,R
4103,The Breed,10063,R
4104,24 Hours To Live,470114,R
4105,Pooh's Grand Adventure: The Search for Christopher Robin,14903,G
4106,Archive,606234,R
4107,Dear Evan Hansen,567690,PG-13
4108,Centurion,23759,R
4109,Invictus,22954,PG-13
4110,Embrace of the Vampire,18392,R
4111,Ben Is Back,492452,R
4112,Pleasantville,2657,PG-13
4113,Chernobyl Diaries,93856,R
4114,Zookeeper,38317,PG
4115,Disturbia,8271,PG-13
4116,Highlander III: The Sorcerer,8011,R
4117,PAW Patrol: Jet to the Rescue,743439,G
4118,A Guy Thing,9582,PG-13
4119,The Collector,21407,R
4120,Tall Girl,625450,PG
4121,Gambit,97434,PG-13
4122,Moneyball,60308,PG-13
4123,The Lorax,38060,PG
4124,Bird on a Wire,1727,PG-13
4125,Miracle on 34th Street,10510,PG
4126,The Wicker Man,9708,PG-13
4127,Savages,82525,R
4128,Hard Rain,11258,R
4129,Only Lovers Left Alive,152603,R
4130,"Batman: The Long Halloween, Part Two",736074,R
4131,Tom and Jerry: Shiver Me Whiskers,60293,G
4132,Horizon Line,602654,PG-13
4133,Valley Girl,19053,R
4134,Barbie Fairytopia: Magic of the Rainbow,16962,G
4135,Valentine's Day,32856,PG-13
4136,Valley Girl,19053,R
4137,Barbie Fairytopia: Magic of the Rainbow,16962,G
4138,Valentine's Day,32856,PG-13
4139,The Amityville Horror,11449,R
4140,Mississippi Burning,1632,R
4141,"I, Tonya",389015,R
4142,Moon,17431,R
4143,No Good Deed,136835,PG-13
4144,Gridiron Gang,9766,PG-13
4145,Out of the Furnace,164457,R
4146,Heart and Souls,12187,PG-13
4147,Braindead,763,R
4148,The Last Dragon,13938,PG-13
4149,The Last Dragon,13938,PG-13
4150,King of Thieves,520360,R
4151,Mr. Church,374461,PG-13
4152,The Birdcage,11000,R
4153,Bombshell,525661,R
4154,Batman: Mystery of the Batwoman,21683,PG
4155,Mr. Brooks,3432,R
4156,Escape from Planet Earth,68179,PG
4157,The Wall,405775,R
4158,Malcolm & Marie,722913,R
4159,Teen Titans: The Judas Contract,408647,PG-13
4160,Mermaids,4587,PG-13
4161,Madly Madagascar,161143,G
4162,Bringing Down the House,10678,PG-13
4163,Lord of the Flies,10847,R
4164,Deep Blue Sea 2,492336,R
4165,Death Wish II,14373,R
4166,The Adventures of Robin Hood,10907,PG
4167,King of Killers,1024127,R
4168,Nurse 3-D,78383,R
4169,The Dead Zone,11336,R
4170,The Money Pit,10466,PG
4171,National Security,11078,PG-13
4172,Sly,1146302,R
4173,Looking Glass,437375,R
4174,Captive State,429471,PG-13
4175,White Men Can't Jump,10158,R
4176,UglyDolls,454458,PG
4177,Species III,9711,R
4178,Les Misérables,4415,PG-13
4179,Unbroken: Path to Redemption,506680,PG-13
4180,Infidelity in Suburbia,451156,PG-13
4181,Burn After Reading,4944,R
4182,What We Do in the Shadows,246741,R
4183,Lincoln,72976,PG-13
4184,Kramer vs. Kramer,12102,PG
4185,Sexy Beast,11826,R
4186,Kramer vs. Kramer,12102,PG
4187,Sexy Beast,11826,R
4188,Heaven's Gate,10935,R
4189,Drillbit Taylor,8457,PG-13
4190,Heavenly Creatures,1024,R
4191,Little Miss Sunshine,773,R
4192,Executive Decision,2320,R
4193,The Bone Collector,9481,R
4194,The Thomas Crown Affair,912,PG
4195,Patton,11202,PG
4196,Are We Done Yet?,10172,PG
4197,The Offering,955991,R
4198,Cruel Intentions 3,5460,R
4199,See How They Run,766475,PG-13
4200,Taking Lives,11081,R
4201,The Perfect Date,543540,PG-13
4202,Jodorowsky's Dune,191720,PG-13
4203,Being John Malkovich,492,R
4204,The Crucible,20539,PG-13
4205,Shaft,486131,R
4206,A River Runs Through It,293,PG
4207,The Crucible,20539,PG-13
4208,Shaft,486131,R
4209,A River Runs Through It,293,PG
4210,The Boss Baby,295693,PG
4211,The Book Thief,203833,PG-13
4212,Teeth,13121,R
4213,Derailed,8999,R
4214,A Nightmare on Elm Street: The Dream Child,10160,R
4215,Awake,13483,R
4216,Runaway Train,11893,R
4217,The Signal,242095,PG-13
4218,What's Your Number?,63492,R
4219,Date Movie,10073,PG-13
4220,Lars and the Real Girl,6615,PG-13
4221,Soldier,9425,R
4222,Blades of Glory,9955,PG-13
4223,Tangled: Before Ever After,438747,G
4224,Alien Outpost,312526,NC-17
4225,Midnight in the Switchgrass,693113,R
4226,Dancer in the Dark,16,R
4227,Shutter,10885,PG-13
4228,Cruel Intentions 2,5458,R
4229,Hard Kill,724989,R
4230,Vantage Point,7461,PG-13
4231,Water for Elephants,55787,PG-13
4232,Finding ʻOhana,644092,PG
4233,The Runaways,27586,R
4234,The Prince & Me 2: The Royal Wedding,15590,PG
4235,Look Who's Talking Now!,11982,PG-13
4236,Cellular,9759,PG-13
4237,R.A.D.A.R.: The Adventures of the Bionic Dog,1116410,PG
4238,White Men Can't Jump,920125,R
4239,In the Name of the King: A Dungeon Siege Tale,2312,PG-13
4240,Mad Money,12085,PG-13
4241,The Jacket,9667,R
4242,Monte Carlo,59860,PG
4243,Open Season 3,51170,PG
4244,The Wedding Singer,11003,PG-13
4245,The Tree of Life,8967,PG-13
4246,Night Teeth,669671,R
4247,Kimi,800510,R
4248,211,500919,R
4249,211,500919,R
4250,Dragonheart: Battle for the Heartfire,451644,PG-13
4251,Maverick,9359,PG
4252,Winged Creatures,16056,R
4253,The Score,11371,R
4254,Why Him?,356305,R
4255,The Boy Next Door,241251,R
4256,Endless Love,19114,R
4257,Joshua Tree,26127,R
4258,Stepfather 3,61964,R
4259,Mona Lisa Smile,11820,PG-13
4260,Elizabeth: The Golden Age,4517,PG-13
4261,The Adventures of Buckaroo Banzai Across the 8th Dimension,11379,PG
4262,The Heartbreak Kid,9038,R
4263,Tarzan,230222,G
4264,Rudy,14534,PG
4265,Once Upon a Time in Venice,345915,R
4266,Wall Street: Money Never Sleeps,33909,PG-13
4267,The Time Machine,2134,G
4268,Brazil,68,R
4269,Valentine,10984,R
4270,Jarhead: Law of Return,635744,R
4271,Doomsday,13460,R
4272,The Color of Money,11873,R
4273,A Serious Man,12573,R
4274,Sleeping Beauty,64586,R
4275,Born on the Fourth of July,2604,R
4276,Drumline,13497,PG-13
4277,East of Eden,220,PG
4278,Ciao Alberto,876716,PG
4279,Paranormal Activity: Next of Kin,609972,R
4280,The Swan Princess: A Fairytale Is Born,1118203,PG
4281,STILL: A Michael J. Fox Movie,1058699,R
4282,Hereafter,44603,PG-13
4283,The Siege,9882,R
4284,Arkansas,560204,R
4285,The Swan Princess: A Fairytale Is Born,1118203,PG
4286,STILL: A Michael J. Fox Movie,1058699,R
4287,Hereafter,44603,PG-13
4288,The Siege,9882,R
4289,Arkansas,560204,R
4290,Before Sunset,80,R
4291,Judy,491283,PG-13
4292,The Postman,9922,R
4293,First Reformed,458737,R
4294,Stir of Echoes,11601,R
4295,Hall Pass,48988,R
4296,The Miracle Maker,30628,G
4297,I'm Not Ashamed,409502,PG-13
4298,Turbo: A Power Rangers Movie,6499,PG
4299,Lying and Stealing,509874,R
4300,Nerve,328387,PG-13
4301,Sphere,10153,PG-13
4302,Marry Me,615904,PG-13
4303,Thunderheart,12395,R
4304,Flags of Our Fathers,3683,R
4305,JFK,820,R
4306,The Benchwarmers,9957,PG-13
4307,Anthropoid,351339,R
4308,Mindhunters,16617,R
4309,Annapolis,13275,PG-13
4310,Gandhi,783,PG
4311,Gandhi,783,PG
4312,Body Cam,513268,R
4313,Sweet November,1921,PG-13
4314,After Yang,585378,PG
4315,Gallowwalkers,46429,R
4316,August: Osage County,152737,R
4317,Justice League: Doom,76589,PG-13
4318,Jack Frost,9745,PG
4319,Cadet Kelly,14008,G
4320,Smokey and the Bandit II,12705,PG
4321,Stronger,395993,R
4322,The Pink Panther Strikes Again,12268,PG
4323,Deliver Us from Evil,184346,R
4324,Cool World,14239,PG-13
4325,Sleeping with the Enemy,7442,R
4326,Be Cool,4551,PG-13
4327,No One Gets Out Alive,740925,R
4328,Chitty Chitty Bang Bang,11708,G
4329,Cheaper by the Dozen,691683,PG
4330,Let Him Go,596161,R
4331,The Forgotten,10145,PG-13
4332,Day of the Dead,13613,R
4333,Whitney Houston: I Wanna Dance with Somebody,696157,PG-13
4334,3000 Miles to Graceland,12138,R
4335,Kids,9344,NC-17
4336,Just My Luck,10025,PG-13
4337,Exit Wounds,10877,R
4338,Exit Wounds,10877,R
4339,Dogma,1832,R
4340,A Simple Plan,10223,R
4341,Mank,614560,R
4342,The Cursed,630392,R
4343,Time Bandits,36819,PG
4344,Days of Heaven,16642,PG
4345,Fright Night,58151,R
4346,Gas Pump Girls,119552,R
4347,The Beastmaster,16441,PG
4348,The Midnight Sky,614911,PG-13
4349,Adventures in Babysitting,14367,PG-13
4350,Secret Window,1586,PG-13
4351,Far and Away,11259,PG-13
4352,Revenge,14249,R
4353,Young Guns,11967,R
4354,Leviathan,14372,R
4355,Henry & June,17993,NC-17
4356,Capricorn One,11935,PG
4357,Trapped,9039,R
4358,Dangerous Minds,9909,R
4359,Justice Society: World War II,736069,PG-13
4360,Unthinkable,38199,R
4361,The Remains of the Day,1245,PG
4362,The Great Gatsby,11034,PG
4363,Replicant,10596,R
4364,The Grudge 3,1977,R
4365,Stay,8066,R
4366,The Remains of the Day,1245,PG
4367,The Great Gatsby,11034,PG
4368,Replicant,10596,R
4369,The Grudge 3,1977,R
4370,Stay,8066,R
4371,The Way Back,49009,PG-13
4372,Letters to Juliet,37056,PG
4373,Creation,30431,PG-13
4374,"Dude, Where's My Car?",8859,PG-13
4375,Kindergarten Cop,951,PG-13
4376,The Man with the Iron Heart,339259,R
4377,Searching,489999,PG-13
4378,The Next Three Days,43539,PG-13
4379,Airplane II: The Sequel,2665,PG
4380,The Incredible Burt Wonderstone,124459,PG-13
4381,The Parent Trap,19186,G
4382,Joy Ride 2: Dead Ahead,16763,NC-17
4383,The Snowman,372343,R
4384,Snakes on a Plane,326,R
4385,Batman: Soul of the Dragon,732450,R
4386,Home Team,817648,PG
4387,The Forest,329440,R
4388,Sofia the First: Once Upon a Princess,144616,G
4389,Hellraiser: Deader,17455,R
4390,Get the Gringo,80389,R
4391,Hotel Mumbai,416144,R
4392,Kin,425505,PG-13
4393,Grudge Match,64807,PG-13
4394,The Mill,1081400,R
4395,The Broken Hearts Gallery,616251,PG-13
4396,Down Periscope,9101,PG-13
4397,Good Time,429200,R
4398,The Passenger,957314,R
4399,The Princess Switch,556803,PG
4400,Destroyer,471507,R
4401,The Gambler,284536,R
4402,Australia,6972,PG-13
4403,Last Shift,296065,R
4404,Leprechaun 3,19286,R
4405,Loving Vincent,339877,PG-13
4406,Hard to Kill,9569,R
4407,Death Warrant,17466,R
4408,El Dorado,6644,G
4409,The Dukes of Hazzard: The Beginning,19580,R
4410,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,11624,R
4411,Day of the Dead: Bloodline,485415,R
4412,While You Were Sleeping,2064,PG
4413,The Hole in the Ground,484437,R
4414,Ophelia,428836,PG-13
4415,The Dead Pool,10651,R
4416,Sharpay's Fabulous Adventure,60405,G
4417,Status Update,416494,PG-13
4418,Eileen,664341,R
4419,The Man Who Shot Liberty Valance,11697,PG-13
4420,The People Under the Stairs,13122,R
4421,Speed Racer,7459,PG
4422,Get Carter,10461,R
4423,I Kill Giants,419831,PG-13
4424,The Party,10794,PG
4425,Collateral Damage,9884,R
4426,"I Love You, Beth Cooper",19840,PG-13
4427,Renegades,335788,PG-13
4428,Only You,9058,PG
4429,The Haunting,11618,PG-13
4430,The Haunting,11618,PG-13
4431,Endangered Species,817451,R
4432,The Book of Esther,199153,PG-13
4433,Black Christmas,9656,R
4434,Smokin' Aces,7516,R
4435,Ninja,25602,R
4436,The Santa Clause 3: The Escape Clause,13767,G
4437,The House of the Spirits,2259,R
4438,What If,212716,PG-13
4439,The Tank,1098160,R
4440,The Professor,467956,R
4441,Failure to Launch,6877,PG-13
4442,Havoc,14695,R
4443,The Son of Bigfoot,413644,PG
4444,The Waterboy,10663,PG-13
4445,A Monster Calls,258230,PG-13
4446,The Cutting Edge,16562,PG
4447,A Good Year,9726,PG-13
4448,Surrounded,759584,R
4449,Star Trek VI: The Undiscovered Country,174,PG
4450,Klute,466,R
4451,Hellraiser: Inferno,12597,R
4452,Marvel One-Shot: The Consultant,76122,PG-13
4453,The Secret of NIMH,11704,G
4454,Chain Reaction,12123,PG-13
4455,Avatar: The Deep Dive - A Special Edition of 20/20,1059673,PG-13
4456,The Secret of NIMH,11704,G
4457,Chain Reaction,12123,PG-13
4458,Avatar: The Deep Dive - A Special Edition of 20/20,1059673,PG-13
4459,Barbie: Spy Squad,377897,G
4460,Woman in Gold,304357,PG-13
4461,Blithe Spirit,644831,PG-13
4462,The Land Before Time V: The Mysterious Island,19165,G
4463,Anna Karenina,96724,R
4464,Confessions of a Teenage Drama Queen,11132,PG
4465,Duplex,7288,PG-13
4466,Open Range,2055,R
4467,The Kingdom,4349,R
4468,I Spy,8427,PG-13
4469,Rugrats in Paris: The Movie,16340,G
4470,Bray Wyatt: Becoming Immortal,1230242,PG-13
4471,The Man Who Wasn't There,10778,R
4472,Around the World in Eighty Days,2897,G
4473,Amityville II: The Possession,16235,R
4474,The Kite Runner,7979,PG-13
4475,Home Sweet Hell,276839,R
4476,Boiling Point,807196,R
4477,House Party,632065,R
4478,You Should Have Left,514593,R
4479,Billionaire Boys Club,385360,R
4480,Just Married,12090,PG-13
4481,Strange Magic,302429,PG
4482,Just Married,12090,PG-13
4483,Strange Magic,302429,PG
4484,Last Man Standing,9333,R
4485,Men,780609,R
4486,Assault on Precinct 13,8978,R
4487,Death at a Funeral,34803,R
4488,Finding Steve McQueen,433499,R
4489,The Bye Bye Man,292280,PG-13
4490,South Park (Not Suitable for Children),1219926,R
4491,Street Fighter: The Legend of Chun-Li,15268,PG-13
4492,Corrective Measures,872177,R
4493,Bachelorette,84174,R
4494,Isn't It Romantic,449563,PG-13
4495,Jungle Fever,1713,R
4496,Backdraft 2,587808,R
4497,Bully,9517,R
4498,Mr. Right,333385,R
4499,American Siege,766907,R
4500,Raw Deal,2099,R
4501,Ray,1677,PG-13
4502,Dark Water,9009,PG-13
4503,Scooby-Doo! and the Goblin King,12903,G
4504,Christine,339405,R
4505,Clerks,2292,R
4506,Backtrace,512412,R
4507,Stolen,127493,R
4508,Zombie Strippers!,13009,R
4509,Regression,241257,R
4510,The Limey,10388,R
4511,Cats & Dogs 3: Paws Unite,726739,PG
4512,When the Bough Breaks,335791,PG-13
4513,Flyboys,9664,PG-13
4514,Zoey 102,1073170,R
4515,Superman: Doomsday,13640,PG-13
4516,The 7th Voyage of Sinbad,15515,G
4517,Insatiable Needs,333932,NC-17
4518,Deep Cover,20676,R
4519,Funny Games,8461,R
4520,The Mexican,6073,R
4521,The Longest Yard,4985,R
4522,Pay It Forward,10647,PG-13
4523,Agent Cody Banks 2: Destination London,17047,PG
4524,Clifford,2778,PG
4525,Under the Tuscan Sun,10934,PG-13
4526,Without Warning,44932,R
4527,The Midnight Meat Train,10185,R
4528,Without Warning,44932,R
4529,The Midnight Meat Train,10185,R
4530,The Gods Must Be Crazy II,11937,PG
4531,Idle Hands,6552,R
4532,Wicker Park,11208,PG-13
4533,Flashback,522406,R
4534,The Eagle Has Landed,11372,PG
4535,"Lover, Stalker, Killer",1229958,R
4536,Land of the Dead,11683,R
4537,The Three Caballeros,15947,G
4538,Batman: Gotham Knight,13851,PG-13
4539,God's Not Dead 2,347126,PG
4540,The Willoughbys,560044,PG
4541,Machete Kills,106747,R
4542,Dangerous Beauty,8583,R
4543,Lady Chatterley's Lover,35685,R
4544,The African Queen,488,PG
4545,Notes on a Scandal,1259,R
4546,If I Stay,249164,PG-13
4547,The Number 23,3594,R
4548,Heavy Metal,11827,R
4549,Winchester,416234,PG-13
4550,Hamilton,556574,PG-13
4551,Scrooged,9647,PG-13
4552,Walking with Dinosaurs,77951,PG
4553,Virtuosity,9271,R
4554,The Do-Over,389053,PG-13
4555,Wild,228970,R
4556,Forever Young,10326,PG
4557,Inspector Gadget,332,PG
4558,Acts of Violence,479040,R
4559,Drugstore Cowboy,476,R
4560,Return to Oz,13155,PG
4561,From Paris with Love,26389,R
4562,Leprechaun: Back 2 tha Hood,19288,R
4563,Quiz Lady,787781,R
4564,The Zookeeper's Wife,289222,PG-13
4565,The Dark Crystal,11639,PG
4566,The DUFF,272693,PG-13
4567,I'm Thinking of Ending Things,500840,R
4568,Short Circuit 2,11966,PG
4569,Allan Quatermain and the Lost City of Gold,9710,PG
4570,The Flyboys,20789,PG-13
4571,License to Drive,13704,PG-13
4572,Missing Link,458253,PG
4573,Force 10 from Navarone,17339,PG
4574,The Outsider,199928,R
4575,Anon,396806,R
4576,The Beverly Hillbillies,11041,PG
4577,A Good Person,800787,R
4578,Anon,396806,R
4579,The Beverly Hillbillies,11041,PG
4580,A Good Person,800787,R
4581,Sleepaway Camp,13567,R
4582,Cabaret,10784,PG
4583,A Prayer Before Dawn,448776,R
4584,The Right Stuff,9549,PG
4585,Black Butterfly,76812,R
4586,Message in a Bottle,10207,PG-13
4587,The Client,10731,PG-13
4588,Night of the Living Dead,19185,R
4589,The Iceman,68812,R
4590,Ghosts of Mars,10016,R
4591,Wanderlust,50647,R
4592,Varsity Blues,14709,R
4593,A Lot Like Love,8976,PG-13
4594,The Postcard Killings,449756,NC-17
4595,George of the Jungle,10603,PG
4596,When a Stranger Calls,10053,PG-13
4597,The Rookie,6723,R
4598,The Rookie,6723,R
4599,All the Old Knives,294793,R
4600,Respect,592863,PG-13
4601,The Man Who Invented Christmas,450322,PG
4602,Scooby-Doo! and the Cyber Chase,15601,PG
4603,Dragons: Gift of the Night Fury,91417,G
4604,Escape Plan: The Extractors,480042,R
4605,"Monster High: Boo York, Boo York",360404,PG
4606,The Danish Girl,306819,R
4607,Zardoz,4923,R
4608,Trouble,570480,G
4609,The Danish Girl,306819,R
4610,Zardoz,4923,R
4611,Trouble,570480,G
4612,The United States vs. Billie Holiday,566076,R
4613,Bronson,18533,R
4614,So Undercover,93837,PG-13
4615,The Fall,14784,R
4616,Apollo 10½: A Space Age Childhood,664996,PG-13
4617,The Lizzie McGuire Movie,18736,PG
4618,You're Next,83899,R
4619,We Need to Talk About Kevin,71859,R
4620,Wizards of Waverly Place: The Movie,26736,PG
4621,Florence Foster Jenkins,315664,PG-13
4622,Lord of the Flies,9960,PG-13
4623,Before I Fall,397837,PG-13
4624,The Cable Guy,9894,PG-13
4625,The Lair of the White Worm,11347,R
4626,The Nanny Diaries,12435,PG-13
4627,Cry-Baby,9768,PG-13
4628,Dead Man Walking,687,R
4629,American Ultra,261392,R
4630,Trespass,70578,R
4631,A Very Harold & Kumar Christmas,55465,R
4632,Blown Away,178,R
4633,Feel the Beat,707886,G
4634,Lesbian Vampire Killers,18238,R
4635,Bring It On: Worldwide #Cheersmack,467248,PG-13
4636,Assassins,9691,R
4637,Out of Sight,1389,R
4638,Chi-Raq,340275,R
4639,Darkman,9556,R
4640,Chaplin,10435,PG-13
4641,Margaux,846778,R
4642,Superman/Shazam!: The Return of Black Adam,43641,PG
4643,Repo Man,13820,R
4644,Goal!,9763,PG-13
4645,The Lost Daughter,554230,R
4646,Repo Man,13820,R
4647,Goal!,9763,PG-13
4648,The Lost Daughter,554230,R
4649,The Final Girls,293970,PG-13
4650,Mike's New Car,13931,G
4651,Thinner,10280,R
4652,The Cell,8843,R
4653,Monster's Ball,1365,R
4654,Green Room,313922,R
4655,Finding Neverland,866,PG
4656,Underdog,6589,PG
4657,The Good Doctor,65650,PG-13
4658,Belle's Magical World,20235,G
4659,Free Willy: Escape from Pirate's Cove,34751,PG
4660,Domino,9923,R
4661,Spinning Man,458109,R
4662,Justice League: War,217993,PG-13
4663,The Map of Tiny Perfect Things,672647,PG-13
4664,Minari,615643,PG-13
4665,Crocodile Dundee II,9396,PG
4666,Vampire Academy,203739,PG-13
4667,Guns Akimbo,457335,R
4668,Dogville,553,R
4669,Constantine: The House of Mystery,791348,R
4670,History of the World: Part I,10156,R
4671,History of the World: Part I,10156,R
4672,Curly Sue,11894,PG
4673,The Hand that Rocks the Cradle,11087,R
4674,Swept Away,12779,R
4675,Blue Valentine,46705,R
4676,Air Bud: Golden Receiver,21661,G
4677,Blackthorn,68818,R
4678,The Marine 5: Battleground,445993,R
4679,The Black Dahlia,9676,R
4680,Aporia,528502,R
4681,Apollo 18,50357,PG-13
4682,Amazing Grace,15163,PG
4683,Breathe,407445,PG-13
4684,Soul Plane,12657,R
4685,Flight of the Navigator,10122,PG
4686,The Con Is On,353576,R
4687,The Barbie Diaries,21705,G
4688,The Barbie Diaries,21705,G
4689,South Park: Post COVID: The Return of COVID,874300,R
4690,Running with the Devil,523077,R
4691,White Bird,779816,PG-13
4692,Back to School,15596,PG-13
4693,The Night House,547565,R
4694,The Woman in Black 2: Angel of Death,288158,PG-13
4695,Absolutely Anything,86828,R
4696,Bratz,14123,PG
4697,Legion of Super-Heroes,1003580,PG-13
4698,Werewolf: The Beast Among Us,132137,R
4699,Shut In,329981,PG-13
4700,Barbie Mariposa,18198,G
4701,The Sisters Brothers,440161,R
4702,Fatal Attraction,10998,R
4703,Tulip Fever,257785,R
4704,Julie & Julia,24803,PG-13
4705,Live by Night,259695,R
4706,A Tourist's Guide to Love,813726,PG
4707,The Saint,10003,PG-13
4708,Wild Things 2,10367,R
4709,Unwelcome,758769,R
4710,The House of Magic,202575,G
4711,Barbie & Her Sisters in the Great Puppy Adventure,361380,G
4712,Killing Me Softly,14365,R
4713,Your Place or Mine,703451,PG-13
4714,Ms .45,22171,R
4715,The Young Messiah,318850,PG-13
4716,Double Jeopardy,10398,R
